asset_id,asset_name,asset_type,owner,department,criticality,operating_system
AST00353,OPS-SW-0003,Switch,Christopher,Operations,Low,Arista EOS
AST00354,FIN-DB-0005,Database,Melissa,Finance,High,Windows Server 2022
AST00355,OPS-FW-0009,Firewall,Carl,Operations,Medium,PAN-OS
AST00356,SAL-DB-0008,Database,Michelle,Sales,Critical,Oracle Linux
AST00357,IT-PRT-0005,Printer,Shawn,IT,Low,Embedded Firmware
AST00358,OPS-IOT-0005,IoT Device,Matthew,Operations,Medium,Embedded Firmware
AST00359,ENG-MOB-0007,Mobile Device,Angela,Engineering,High,iOS 17
AST00360,ENG-PRT-0003,Printer,Sara,Engineering,High,Embedded Firmware
AST00361,IT-SRV-0003,Server,Joseph,IT,Medium,Windows Server 2022
AST00362,IT-RTR-0003,Router,David,IT,Medium,Cisco IOS
AST00363,SAL-FW-0008,Firewall,Alison,Sales,High,FortiOS
AST00364,OPS-SRV-0005,Server,John,Operations,Low,Windows Server 2022
AST00365,MKT-LAP-0003,Laptop,Daniel,Marketing,Low,Windows 10
AST00366,IT-DB-0005,Database,Evan,IT,Low,Windows Server 2022
AST00367,MKT-RTR-0005,Router,Brent,Marketing,Medium,Cisco IOS
AST00368,FIN-LAP-0007,Laptop,James,Finance,Low,macOS Ventura
AST00369,ENG-PC-0008,Workstation,Larry,Engineering,Low,Windows 11
AST00370,IT-MOB-0006,Mobile Device,Kevin,IT,Critical,Android 14
AST00371,ENG-PC-0009,Workstation,Katherine,Engineering,Low,Ubuntu Linux
AST00372,LEG-PC-0005,Workstation,Kelly,Legal,High,Windows 11
AST00373,LEG-FW-0004,Firewall,Vincent,Legal,High,FortiOS
AST00374,IT-SRV-0004,Server,Gregory,IT,Medium,CentOS 7
AST00375,LEG-SW-0008,Switch,Michael,Legal,Low,Cisco IOS
AST00376,LEG-FW-0005,Firewall,Andrew,Legal,High,FortiOS
AST00377,SAL-RTR-0007,Router,John,Sales,High,JunOS
AST00378,ENG-PC-0010,Workstation,Alexis,Engineering,Medium,Windows 11
AST00379,SAL-SW-0004,Switch,Jessica,Sales,High,Arista EOS
AST00380,ENG-LAP-0006,Laptop,Andrea,Engineering,Low,Windows 11
AST00381,SAL-FW-0009,Firewall,Jaime,Sales,Medium,Cisco ASA OS
AST00382,ENG-MOB-0008,Mobile Device,Thomas,Engineering,Low,Android 14
AST00383,HR-SW-0004,Switch,Sarah,HR,Medium,Arista EOS
AST00384,ENG-FW-0006,Firewall,Daniel,Engineering,Critical,Cisco ASA OS
AST00385,LEG-MOB-0005,Mobile Device,Lori,Legal,High,iOS 17
AST00386,OPS-PC-0003,Workstation,Ryan,Operations,Low,Windows 11
AST00387,LEG-PC-0006,Workstation,Troy,Legal,Low,Windows 11
AST00388,LEG-SW-0009,Switch,Mary,Legal,Medium,Cisco IOS
AST00389,IT-RTR-0004,Router,Phillip,IT,High,Cisco IOS
AST00390,LEG-PRT-0004,Printer,William,Legal,Low,Embedded Firmware
AST00391,FIN-FW-0006,Firewall,Gwendolyn,Finance,Medium,FortiOS
AST00392,IT-SRV-0005,Server,Toni,IT,Medium,CentOS 7
AST00393,ENG-RTR-0003,Router,Matthew,Engineering,High,Cisco IOS
AST00394,ENG-SW-0005,Switch,Marisa,Engineering,High,Cisco IOS
AST00395,MKT-DB-0007,Database,Jasmine,Marketing,High,Ubuntu Server 22.04
AST00396,SAL-PRT-0004,Printer,Cynthia,Sales,Low,Embedded Firmware
AST00397,OPS-FW-0010,Firewall,Richard,Operations,High,PAN-OS
AST00398,ENG-PRT-0004,Printer,Michael,Engineering,Medium,Embedded Firmware
AST00399,OPS-SRV-0006,Server,Brian,Operations,Critical,CentOS 7
AST00400,HR-LAP-0004,Laptop,David,HR,High,macOS Sonoma
AST00401,SAL-MOB-0007,Mobile Device,Chad,Sales,High,iOS 17
AST00402,HR-FW-0005,Firewall,Joyce,HR,Critical,FortiOS
AST00403,MKT-RTR-0006,Router,Jonathan,Marketing,Medium,Cisco IOS
AST00404,IT-SRV-0006,Server,Frank,IT,High,Ubuntu Server 22.04
AST00405,SAL-FW-0010,Firewall,Christopher,Sales,Critical,FortiOS
AST00406,SAL-IOT-0002,IoT Device,Maureen,Sales,High,Embedded Firmware
AST00407,MKT-FW-0003,Firewall,Monica,Marketing,Medium,Cisco ASA OS
AST00408,FIN-PRT-0005,Printer,Ellen,Finance,High,Embedded Firmware
AST00409,FIN-RTR-0004,Router,Julian,Finance,Medium,Cisco IOS
AST00410,ENG-PRT-0005,Printer,John,Engineering,Medium,Embedded Firmware
AST00411,ENG-SRV-0011,Server,Kelly,Engineering,High,Windows Server 2022
AST00412,ENG-SRV-0012,Server,Stephen,Engineering,Medium,Windows Server 2019
AST00413,SAL-SW-0005,Switch,Eric,Sales,Medium,Arista EOS
AST00414,MKT-PRT-0004,Printer,Sean,Marketing,Medium,Embedded Firmware
AST00415,FIN-SRV-0006,Server,Jose,Finance,Medium,Windows Server 2019
AST00416,HR-IOT-0008,IoT Device,Suzanne,HR,Low,Embedded Firmware
AST00417,FIN-MOB-0007,Mobile Device,Teresa,Finance,Medium,iOS 17
AST00418,HR-FW-0006,Firewall,Amy,HR,High,FortiOS
AST00419,SAL-SW-0006,Switch,John,Sales,Low,Arista EOS
AST00420,OPS-PRT-0005,Printer,Tammy,Operations,High,Embedded Firmware
AST00421,MKT-DB-0008,Database,Kyle,Marketing,Medium,Ubuntu Server 22.04
AST00422,HR-RTR-0008,Router,Michael,HR,Low,JunOS
AST00423,LEG-SW-0010,Switch,Aaron,Legal,Medium,Arista EOS
AST00424,OPS-FW-0011,Firewall,Patrick,Operations,High,Cisco ASA OS
AST00425,OPS-FW-0012,Firewall,Thomas,Operations,Medium,PAN-OS
AST00426,SAL-IOT-0003,IoT Device,Wesley,Sales,Critical,Embedded Firmware
AST00427,HR-DB-0007,Database,James,HR,High,Ubuntu Server 22.04
AST00428,HR-DB-0008,Database,William,HR,Medium,Windows Server 2022
AST00429,HR-FW-0007,Firewall,Adam,HR,High,PAN-OS
AST00430,HR-MOB-0005,Mobile Device,Joseph,HR,Critical,Android 14
AST00431,SAL-IOT-0004,IoT Device,Christopher,Sales,High,Embedded Firmware
AST00432,IT-PC-0009,Workstation,Reginald,IT,High,Windows 11
AST00433,SAL-LAP-0002,Laptop,Bobby,Sales,High,Windows 10
AST00434,LEG-LAP-0008,Laptop,Andrew,Legal,Critical,Windows 10
AST00435,OPS-SRV-0007,Server,Kevin,Operations,High,Ubuntu Server 22.04
AST00436,MKT-SRV-0005,Server,Jesse,Marketing,Medium,Ubuntu Server 22.04
AST00437,HR-DB-0009,Database,Brenda,HR,Medium,Oracle Linux
AST00438,HR-PRT-0005,Printer,Allison,HR,Medium,Embedded Firmware
AST00439,FIN-DB-0006,Database,Karen,Finance,Medium,Ubuntu Server 22.04
AST00440,ENG-LAP-0007,Laptop,Diane,Engineering,Low,macOS Ventura
AST00441,SAL-PRT-0005,Printer,Jennifer,Sales,High,Embedded Firmware
AST00442,FIN-PRT-0006,Printer,Natasha,Finance,Low,Embedded Firmware
AST00443,HR-DB-0010,Database,Perry,HR,Low,Oracle Linux
AST00444,FIN-LAP-0008,Laptop,Mark,Finance,Low,Windows 10
AST00445,SAL-PRT-0006,Printer,Traci,Sales,Low,Embedded Firmware
AST00446,ENG-SRV-0013,Server,Edward,Engineering,Critical,Ubuntu Server 22.04
AST00447,SAL-LAP-0003,Laptop,Jennifer,Sales,Low,macOS Ventura
AST00448,ENG-RTR-0004,Router,Dawn,Engineering,Critical,Cisco IOS
AST00449,HR-PC-0009,Workstation,Bradley,HR,Low,Ubuntu Linux
AST00450,FIN-DB-0007,Database,Mary,Finance,Medium,Oracle Linux
AST00451,SAL-PRT-0007,Printer,Patricia,Sales,Medium,Embedded Firmware
AST00452,OPS-IOT-0006,IoT Device,Courtney,Operations,High,Embedded Firmware
AST00453,SAL-SRV-0005,Server,Jessica,Sales,Critical,Windows Server 2019
AST00454,OPS-SRV-0008,Server,Lisa,Operations,Medium,CentOS 7
AST00455,ENG-DB-0003,Database,Donald,Engineering,High,Ubuntu Server 22.04
AST00456,MKT-IOT-0007,IoT Device,Alexandra,Marketing,Medium,Embedded Firmware
AST00457,HR-IOT-0009,IoT Device,William,HR,Critical,Embedded Firmware
AST00458,HR-SRV-0006,Server,Mary,HR,Medium,Ubuntu Server 22.04
AST00459,LEG-FW-0006,Firewall,Linda,Legal,Medium,FortiOS
AST00460,LEG-IOT-0003,IoT Device,Margaret,Legal,High,Embedded Firmware
AST00461,ENG-RTR-0005,Router,Brandy,Engineering,High,JunOS
AST00462,MKT-RTR-0007,Router,Patricia,Marketing,Medium,Cisco IOS
AST00463,MKT-SRV-0006,Server,Felicia,Marketing,High,Windows Server 2022
AST00464,MKT-MOB-0004,Mobile Device,Heather,Marketing,High,Android 14
AST00465,OPS-MOB-0003,Mobile Device,Jerry,Operations,Low,Android 14
AST00466,LEG-FW-0007,Firewall,Anthony,Legal,High,FortiOS
AST00467,IT-RTR-0005,Router,Dean,IT,Medium,JunOS
AST00468,ENG-FW-0007,Firewall,Michael,Engineering,Critical,FortiOS
AST00469,HR-DB-0011,Database,Daniel,HR,Medium,Windows Server 2022
AST00470,OPS-LAP-0009,Laptop,Mary,Operations,Low,macOS Sonoma
AST00471,OPS-PRT-0006,Printer,Angelica,Operations,Medium,Embedded Firmware
AST00472,IT-FW-0003,Firewall,Courtney,IT,Low,Cisco ASA OS
AST00473,MKT-SW-0002,Switch,Connie,Marketing,Medium,Arista EOS
AST00474,LEG-MOB-0006,Mobile Device,Erin,Legal,High,iOS 17
AST00475,HR-PRT-0006,Printer,Tracy,HR,Medium,Embedded Firmware
AST00476,OPS-PRT-0007,Printer,Aaron,Operations,High,Embedded Firmware
AST00477,OPS-IOT-0007,IoT Device,Lauren,Operations,Low,Embedded Firmware
AST00478,HR-LAP-0005,Laptop,Kaitlin,HR,Low,macOS Ventura
AST00479,IT-RTR-0006,Router,Wesley,IT,Critical,JunOS
AST00480,LEG-LAP-0009,Laptop,Amanda,Legal,Critical,Windows 11
AST00481,MKT-PC-0004,Workstation,Donna,Marketing,Medium,Windows 10
AST00482,LEG-LAP-0010,Laptop,Carl,Legal,Low,Windows 10
AST00483,OPS-PRT-0008,Printer,Jillian,Operations,Medium,Embedded Firmware
AST00484,LEG-LAP-0011,Laptop,Johnny,Legal,High,Windows 10
AST00485,MKT-SW-0003,Switch,Charles,Marketing,Medium,Cisco IOS
AST00486,LEG-SRV-0005,Server,Joseph,Legal,Medium,Windows Server 2022
AST00487,OPS-FW-0013,Firewall,Jessica,Operations,Critical,Cisco ASA OS
AST00488,SAL-PC-0003,Workstation,Jamie,Sales,Critical,Windows 11
AST00489,HR-MOB-0006,Mobile Device,Jodi,HR,Critical,iOS 17
AST00490,MKT-MOB-0005,Mobile Device,Theresa,Marketing,High,Android 14
AST00491,HR-LAP-0006,Laptop,Troy,HR,Low,Windows 10
AST00492,IT-RTR-0007,Router,Patrick,IT,Medium,JunOS
AST00493,FIN-PRT-0007,Printer,Timothy,Finance,Medium,Embedded Firmware
AST00494,LEG-LAP-0012,Laptop,Gabriela,Legal,Medium,macOS Ventura
AST00495,SAL-PRT-0008,Printer,Katie,Sales,Low,Embedded Firmware
AST00496,HR-PRT-0007,Printer,Christina,HR,High,Embedded Firmware
AST00497,HR-SRV-0007,Server,Dawn,HR,Critical,Windows Server 2022
AST00498,FIN-IOT-0009,IoT Device,Chris,Finance,High,Embedded Firmware
AST00499,ENG-LAP-0008,Laptop,Dylan,Engineering,Critical,macOS Ventura
AST00500,HR-LAP-0007,Laptop,Jonathan,HR,Medium,macOS Sonoma
AST00501,OPS-FW-0014,Firewall,Julia,Operations,Medium,FortiOS
AST00502,OPS-SRV-0009,Server,Kevin,Operations,Medium,Windows Server 2019
AST00503,SAL-PRT-0009,Printer,Ashley,Sales,Medium,Embedded Firmware
AST00504,ENG-SRV-0014,Server,Alexander,Engineering,Low,CentOS 7
AST00505,IT-SRV-0007,Server,Bruce,IT,Low,Ubuntu Server 22.04
AST00506,OPS-SRV-0010,Server,Joseph,Operations,Low,Windows Server 2019
AST00507,OPS-PRT-0009,Printer,Emily,Operations,Critical,Embedded Firmware
AST00508,SAL-MOB-0008,Mobile Device,Heather,Sales,Low,iOS 17
AST00509,ENG-RTR-0006,Router,Emma,Engineering,Low,Cisco IOS
AST00510,OPS-DB-0004,Database,Kelly,Operations,Critical,Windows Server 2022
AST00511,IT-LAP-0011,Laptop,Zachary,IT,Medium,macOS Ventura
AST00512,SAL-PC-0004,Workstation,Steven,Sales,High,Windows 11
AST00513,SAL-PC-0005,Workstation,Steven,Sales,Medium,Ubuntu Linux
AST00514,OPS-MOB-0004,Mobile Device,David,Operations,Low,iOS 17
AST00515,MKT-SRV-0007,Server,Patricia,Marketing,Medium,Windows Server 2019
AST00516,LEG-FW-0008,Firewall,James,Legal,Low,Cisco ASA OS
AST00517,SAL-SRV-0006,Server,Tiffany,Sales,Medium,Windows Server 2022
AST00518,SAL-FW-0011,Firewall,Sharon,Sales,Medium,Cisco ASA OS
AST00519,ENG-RTR-0007,Router,Andre,Engineering,Low,Cisco IOS
AST00520,IT-IOT-0004,IoT Device,Stephen,IT,Medium,Embedded Firmware
AST00521,FIN-MOB-0008,Mobile Device,Lori,Finance,Medium,iOS 17
AST00522,OPS-SW-0004,Switch,Tammy,Operations,Low,Arista EOS
AST00523,FIN-PC-0006,Workstation,Shannon,Finance,Medium,Windows 11
AST00524,SAL-RTR-0008,Router,Joseph,Sales,Low,JunOS
AST00525,HR-SRV-0008,Server,Jason,HR,High,Windows Server 2019
AST00526,OPS-MOB-0005,Mobile Device,Sonya,Operations,Critical,iOS 17
AST00527,FIN-SW-0008,Switch,Jason,Finance,High,Arista EOS
AST00528,LEG-IOT-0004,IoT Device,Bonnie,Legal,High,Embedded Firmware
AST00529,MKT-LAP-0004,Laptop,Donald,Marketing,Critical,macOS Ventura
AST00530,ENG-MOB-0009,Mobile Device,Alexandria,Engineering,Low,iOS 17
AST00531,HR-FW-0008,Firewall,Stephanie,HR,Critical,Cisco ASA OS
AST00532,SAL-SRV-0007,Server,David,Sales,Low,Ubuntu Server 22.04
AST00533,HR-PC-0010,Workstation,Lori,HR,Low,Ubuntu Linux
AST00534,IT-RTR-0008,Router,William,IT,Low,JunOS
AST00535,IT-PRT-0006,Printer,Olivia,IT,Low,Embedded Firmware
AST00536,SAL-PC-0006,Workstation,Jacqueline,Sales,Low,Windows 11
AST00537,ENG-IOT-0003,IoT Device,Jesse,Engineering,Medium,Embedded Firmware
AST00538,FIN-LAP-0009,Laptop,Rachael,Finance,Low,Windows 11
AST00539,IT-FW-0004,Firewall,Todd,IT,Low,FortiOS
AST00540,ENG-DB-0004,Database,Angel,Engineering,Low,Windows Server 2022
AST00541,LEG-DB-0005,Database,Adam,Legal,Medium,Oracle Linux
AST00542,HR-DB-0012,Database,Travis,HR,Critical,Windows Server 2022
AST00543,OPS-SW-0005,Switch,Shannon,Operations,Medium,Arista EOS
AST00544,LEG-IOT-0005,IoT Device,Kevin,Legal,High,Embedded Firmware
AST00545,LEG-MOB-0007,Mobile Device,Donald,Legal,Low,iOS 17
AST00546,OPS-FW-0015,Firewall,Maurice,Operations,High,FortiOS
AST00547,HR-SW-0005,Switch,Leslie,HR,Low,Cisco IOS
AST00548,FIN-SW-0009,Switch,Mary,Finance,Medium,Cisco IOS
AST00549,IT-SRV-0008,Server,Aaron,IT,Medium,CentOS 7
AST00550,ENG-PC-0011,Workstation,Karen,Engineering,High,Windows 10
AST00551,HR-IOT-0010,IoT Device,Mary,HR,Low,Embedded Firmware
AST00552,HR-IOT-0011,IoT Device,David,HR,Low,Embedded Firmware
AST00553,HR-DB-0013,Database,Sara,HR,Low,Windows Server 2022
AST00554,MKT-LAP-0005,Laptop,Jennifer,Marketing,Medium,Windows 11
AST00555,FIN-PC-0007,Workstation,Rachel,Finance,Medium,Ubuntu Linux
AST00556,MKT-LAP-0006,Laptop,Keith,Marketing,Medium,Windows 11
AST00557,ENG-LAP-0009,Laptop,Nathan,Engineering,Medium,macOS Sonoma
AST00558,LEG-IOT-0006,IoT Device,Philip,Legal,Low,Embedded Firmware
AST00559,FIN-MOB-0009,Mobile Device,Yolanda,Finance,Low,Android 14
AST00560,IT-DB-0006,Database,Bridget,IT,Low,Oracle Linux
AST00561,OPS-PRT-0010,Printer,Michael,Operations,High,Embedded Firmware
AST00562,ENG-PRT-0006,Printer,Ronnie,Engineering,High,Embedded Firmware
AST00563,IT-SW-0007,Switch,Joshua,IT,Low,Arista EOS
AST00564,LEG-PC-0007,Workstation,Brandon,Legal,Critical,Windows 10
AST00565,IT-SW-0008,Switch,Cristian,IT,Medium,Arista EOS
AST00566,MKT-RTR-0008,Router,Mary,Marketing,High,Cisco IOS
AST00567,MKT-PC-0005,Workstation,Justin,Marketing,High,Windows 10
AST00568,FIN-IOT-0010,IoT Device,Selena,Finance,High,Embedded Firmware
AST00569,HR-MOB-0007,Mobile Device,John,HR,Medium,Android 14
AST00570,OPS-LAP-0010,Laptop,Joseph,Operations,Medium,Windows 11
AST00571,LEG-SW-0011,Switch,William,Legal,High,Cisco IOS
AST00572,IT-IOT-0005,IoT Device,James,IT,Medium,Embedded Firmware
AST00573,FIN-PRT-0008,Printer,Nathaniel,Finance,Low,Embedded Firmware
AST00574,LEG-LAP-0013,Laptop,Stephanie,Legal,Low,Windows 10
AST00575,ENG-DB-0005,Database,Nicole,Engineering,Critical,Oracle Linux
AST00576,SAL-DB-0009,Database,Lisa,Sales,High,Ubuntu Server 22.04
AST00577,FIN-DB-0008,Database,Crystal,Finance,High,Oracle Linux
AST00578,ENG-RTR-0008,Router,Robin,Engineering,High,JunOS
AST00579,OPS-DB-0005,Database,Shelia,Operations,Medium,Oracle Linux
AST00580,LEG-SW-0012,Switch,Andrea,Legal,Low,Arista EOS
AST00581,LEG-PRT-0005,Printer,Jennifer,Legal,Medium,Embedded Firmware
AST00582,SAL-DB-0010,Database,Brandon,Sales,Medium,Oracle Linux
AST00583,IT-LAP-0012,Laptop,Jessica,IT,High,macOS Sonoma
AST00584,OPS-IOT-0008,IoT Device,Shannon,Operations,High,Embedded Firmware
AST00585,IT-DB-0007,Database,Karen,IT,High,Windows Server 2022
AST00586,HR-PC-0011,Workstation,Deanna,HR,Low,Windows 11
AST00587,MKT-MOB-0006,Mobile Device,Justin,Marketing,High,Android 14
AST00588,LEG-DB-0006,Database,Brandon,Legal,Medium,Windows Server 2022
AST00589,OPS-PRT-0011,Printer,Sara,Operations,Critical,Embedded Firmware
AST00590,IT-LAP-0013,Laptop,David,IT,Medium,macOS Ventura
AST00591,SAL-FW-0012,Firewall,Thomas,Sales,Critical,PAN-OS
AST00592,LEG-PRT-0006,Printer,Matthew,Legal,High,Embedded Firmware
AST00593,FIN-SRV-0007,Server,Kenneth,Finance,Medium,Ubuntu Server 22.04
AST00594,FIN-RTR-0005,Router,Joanne,Finance,Medium,Cisco IOS
AST00595,MKT-SW-0004,Switch,Theresa,Marketing,High,Arista EOS
AST00596,SAL-MOB-0009,Mobile Device,Jorge,Sales,Low,iOS 17
AST00597,IT-DB-0008,Database,Diana,IT,Low,Oracle Linux
AST00598,FIN-SW-0010,Switch,Kevin,Finance,Medium,Cisco IOS
AST00599,LEG-PC-0008,Workstation,Angela,Legal,High,Windows 11
AST00600,HR-RTR-0009,Router,Preston,HR,Medium,Cisco IOS
AST00601,HR-PC-0012,Workstation,Gary,HR,Low,Windows 11
AST00602,MKT-MOB-0007,Mobile Device,Evan,Marketing,Medium,iOS 17
AST00603,IT-DB-0009,Database,Jared,IT,Medium,Windows Server 2022
AST00604,SAL-MOB-0010,Mobile Device,Rebecca,Sales,High,iOS 17
AST00605,HR-LAP-0008,Laptop,Tyler,HR,Low,macOS Ventura
AST00606,ENG-IOT-0004,IoT Device,Jeffrey,Engineering,Medium,Embedded Firmware
AST00607,HR-IOT-0012,IoT Device,Rebecca,HR,Medium,Embedded Firmware
AST00608,OPS-RTR-0005,Router,Wendy,Operations,Low,JunOS
AST00609,FIN-IOT-0011,IoT Device,Shannon,Finance,Low,Embedded Firmware
AST00610,ENG-IOT-0005,IoT Device,Donald,Engineering,Medium,Embedded Firmware
AST00611,IT-DB-0010,Database,James,IT,Medium,Windows Server 2022
AST00612,ENG-PC-0012,Workstation,Christopher,Engineering,Medium,Windows 10
AST00613,IT-PC-0010,Workstation,Matthew,IT,Low,Ubuntu Linux
AST00614,SAL-SW-0007,Switch,Christopher,Sales,Low,Arista EOS
AST00615,MKT-DB-0009,Database,John,Marketing,Medium,Ubuntu Server 22.04
AST00616,FIN-FW-0007,Firewall,Jonathan,Finance,High,FortiOS
AST00617,IT-DB-0011,Database,Ashley,IT,Medium,Oracle Linux
AST00618,ENG-PC-0013,Workstation,Paige,Engineering,High,Windows 10
AST00619,FIN-SRV-0008,Server,Kara,Finance,Low,CentOS 7
AST00620,SAL-PC-0007,Workstation,Robert,Sales,Critical,Windows 11
AST00621,LEG-MOB-0008,Mobile Device,Robert,Legal,Medium,Android 14
AST00622,LEG-SW-0013,Switch,Alexandria,Legal,Medium,Cisco IOS
AST00623,FIN-DB-0009,Database,Nicholas,Finance,High,Ubuntu Server 22.04
AST00624,IT-DB-0012,Database,Matthew,IT,Low,Ubuntu Server 22.04
AST00625,OPS-FW-0016,Firewall,Bryan,Operations,Medium,PAN-OS
AST00626,HR-SW-0006,Switch,Joshua,HR,High,Cisco IOS
AST00627,SAL-LAP-0004,Laptop,Tammy,Sales,Low,Windows 11
AST00628,ENG-PRT-0007,Printer,David,Engineering,High,Embedded Firmware
AST00629,SAL-SW-0008,Switch,Wesley,Sales,Medium,Arista EOS
AST00630,LEG-IOT-0007,IoT Device,Crystal,Legal,Low,Embedded Firmware
AST00631,IT-FW-0005,Firewall,Michelle,IT,High,FortiOS
AST00632,SAL-RTR-0009,Router,Jason,Sales,Medium,JunOS
AST00633,OPS-MOB-0006,Mobile Device,Joseph,Operations,Low,iOS 17
AST00634,SAL-LAP-0005,Laptop,John,Sales,High,Windows 10
AST00635,MKT-DB-0010,Database,Ricardo,Marketing,Low,Oracle Linux
AST00636,SAL-RTR-0010,Router,Sean,Sales,Low,Cisco IOS
AST00637,SAL-FW-0013,Firewall,Stephanie,Sales,Medium,FortiOS
AST00638,FIN-LAP-0010,Laptop,Melinda,Finance,Medium,macOS Sonoma
AST00639,MKT-FW-0004,Firewall,Monique,Marketing,Low,PAN-OS
AST00640,FIN-FW-0008,Firewall,Andrew,Finance,Low,FortiOS
AST00641,LEG-RTR-0005,Router,Antonio,Legal,Medium,JunOS
AST00642,SAL-RTR-0011,Router,Jenna,Sales,Low,JunOS
AST00643,OPS-DB-0006,Database,Paula,Operations,Low,Oracle Linux
AST00644,ENG-FW-0008,Firewall,Thomas,Engineering,Critical,PAN-OS
AST00645,OPS-LAP-0011,Laptop,Brenda,Operations,Low,Windows 10
AST00646,MKT-IOT-0008,IoT Device,Aaron,Marketing,High,Embedded Firmware
AST00647,LEG-PC-0009,Workstation,Peter,Legal,Medium,Windows 11
AST00648,IT-RTR-0009,Router,Sara,IT,Low,Cisco IOS
AST00649,MKT-SRV-0008,Server,Margaret,Marketing,Medium,Windows Server 2022
AST00650,ENG-MOB-0010,Mobile Device,Melissa,Engineering,Low,Android 14
AST00651,OPS-PC-0004,Workstation,Teresa,Operations,Low,Ubuntu Linux
AST00652,MKT-PC-0006,Workstation,John,Marketing,High,Ubuntu Linux
AST00653,HR-FW-0009,Firewall,Daniel,HR,High,Cisco ASA OS
AST00654,OPS-FW-0017,Firewall,Eric,Operations,High,PAN-OS
AST00655,FIN-DB-0010,Database,Alexandra,Finance,High,Ubuntu Server 22.04
AST00656,IT-RTR-0010,Router,Evelyn,IT,Medium,JunOS
AST00657,LEG-PRT-0007,Printer,Shelly,Legal,Critical,Embedded Firmware
AST00658,HR-FW-0010,Firewall,Jennifer,HR,Medium,FortiOS
AST00659,SAL-PRT-0010,Printer,Deborah,Sales,High,Embedded Firmware
AST00660,MKT-SRV-0009,Server,Kathy,Marketing,Medium,Windows Server 2022
AST00661,MKT-FW-0005,Firewall,Stephen,Marketing,Critical,Cisco ASA OS
AST00662,OPS-SW-0006,Switch,Andrea,Operations,Medium,Cisco IOS
AST00663,MKT-SRV-0010,Server,Benjamin,Marketing,Low,CentOS 7
AST00664,ENG-FW-0009,Firewall,Kimberly,Engineering,High,Cisco ASA OS
AST00665,ENG-SRV-0015,Server,Jesse,Engineering,Critical,Ubuntu Server 22.04
AST00666,MKT-SRV-0011,Server,Samantha,Marketing,High,Windows Server 2022
AST00667,IT-SW-0009,Switch,Debbie,IT,Medium,Cisco IOS
AST00668,LEG-SRV-0006,Server,Kevin,Legal,High,Windows Server 2022
AST00669,ENG-DB-0006,Database,David,Engineering,High,Windows Server 2022
AST00670,MKT-PC-0007,Workstation,Johnathan,Marketing,Medium,Windows 10
AST00671,HR-PC-0013,Workstation,Daisy,HR,High,Windows 11
AST00672,IT-LAP-0014,Laptop,Holly,IT,High,macOS Ventura
AST00673,FIN-SRV-0009,Server,Daniel,Finance,Medium,CentOS 7
AST00674,OPS-RTR-0006,Router,Chad,Operations,Low,Cisco IOS
AST00675,HR-PC-0014,Workstation,Alice,HR,Medium,Windows 11
AST00676,FIN-SW-0011,Switch,Brandi,Finance,Critical,Arista EOS
AST00677,FIN-PRT-0009,Printer,Paul,Finance,Critical,Embedded Firmware
AST00678,IT-MOB-0007,Mobile Device,Jeffrey,IT,Medium,Android 14
AST00679,FIN-RTR-0006,Router,Carolyn,Finance,Medium,JunOS
AST00680,IT-LAP-0015,Laptop,Alex,IT,Low,Windows 10
AST00681,HR-DB-0014,Database,Kevin,HR,High,Ubuntu Server 22.04
AST00682,OPS-SRV-0011,Server,Steven,Operations,Critical,Windows Server 2022
AST00683,FIN-RTR-0007,Router,Susan,Finance,High,JunOS
AST00684,LEG-SRV-0007,Server,Deanna,Legal,Medium,Ubuntu Server 22.04
AST00685,OPS-FW-0018,Firewall,Nicole,Operations,Medium,FortiOS
AST00686,OPS-RTR-0007,Router,Thomas,Operations,Low,Cisco IOS
AST00687,FIN-IOT-0012,IoT Device,Jimmy,Finance,High,Embedded Firmware
AST00688,HR-FW-0011,Firewall,John,HR,Medium,PAN-OS
AST00689,SAL-RTR-0012,Router,Susan,Sales,Medium,Cisco IOS
AST00690,SAL-FW-0014,Firewall,Janet,Sales,Low,PAN-OS
AST00691,LEG-LAP-0014,Laptop,Kyle,Legal,Critical,macOS Ventura
AST00692,ENG-FW-0010,Firewall,Andrew,Engineering,Low,PAN-OS
AST00693,HR-PC-0015,Workstation,Tyrone,HR,High,Ubuntu Linux
AST00694,LEG-SRV-0008,Server,Emily,Legal,Low,Windows Server 2019
AST00695,LEG-SW-0014,Switch,Robert,Legal,Low,Cisco IOS
AST00696,SAL-SRV-0008,Server,Jonathan,Sales,Medium,Windows Server 2019
AST00697,ENG-IOT-0006,IoT Device,Elizabeth,Engineering,High,Embedded Firmware
AST00698,ENG-LAP-0010,Laptop,Sara,Engineering,Medium,macOS Ventura
AST00699,LEG-MOB-0009,Mobile Device,Jeremy,Legal,Critical,iOS 17
AST00700,LEG-IOT-0008,IoT Device,Austin,Legal,Medium,Embedded Firmware
AST00701,OPS-IOT-0009,IoT Device,Matthew,Operations,High,Embedded Firmware
AST00702,OPS-PRT-0012,Printer,Robert,Operations,High,Embedded Firmware
AST00703,MKT-SW-0005,Switch,Felicia,Marketing,Medium,Cisco IOS
AST00704,IT-FW-0006,Firewall,James,IT,High,PAN-OS
AST00705,FIN-SRV-0010,Server,Laura,Finance,High,Ubuntu Server 22.04
AST00706,LEG-SW-0015,Switch,Jocelyn,Legal,Medium,Arista EOS
